    AT   ;    BALT;    BE ;    CH  ;    CZ ;    DE  ;    DK ;    ES   ;    FR  ;    HU  ;    IT  ;    LU  ;    NE  ;    NO  ;    PL   ;    SE  ;    SI  ;    UK   
9546.406016;2955.628406;10910.92106;7726.038953;7982.160557;65870.50849;3958.310865;33779.96344;69061.22959;5123.12333;35786.95455;949.0801801;14573.78712;16256.73891;19637.35437;17172.11179;2066.615819;43680.8593
8276.104198;2892.177232;9684.494587;7434.758682;7550.602308;61387.56997;3758.292339;30746.10874;58632.89994;4808.455558;30714.27805;915.3413494;12479.69454;16110.71518;17297.5854;16825.19275;1657.077374;40856.11725
8173.590733;2885.020785;9373.171945;7434.372592;7418.527741;59473.6467;3677.299699;29087.31511;58114.22423;4674.119854;29476.10291;908.6152563;11886.5599;15914.95497;16611.7306;16610.934;1632.97516;37571.4262
8010.455369;2899.595357;9154.053266;7398.357951;7371.523113;58293.86686;3614.57475;27993.79717;57187.58478;4594.992566;28662.35359;902.5730482;11425.74696;15896.60872;16430.33832;16511.83221;1610.992525;35053.69348
7963.579243;2923.482175;9075.976968;7387.964636;7353.872324;58022.04833;3587.407902;27718.44549;55396.13246;4556.234526;28549.35509;903.7431604;11380.29849;15888.96186;16352.53511;16491.26973;1600.09231;33531.81717
7963.579243;3281.843947;9075.976968;7380.490904;7353.872324;58086.34205;3587.407902;27614.55356;56852.69549;4565.232761;28570.26299;909.6557348;11380.29849;15893.22776;16352.53511;16529.08633;1603.187504;33241.64825
8651.969112;3897.733439;9558.234074;7730.414041;7793.236546;60910.1085;3774.157548;28242.09558;59471.07826;4792.826838;29913.97127;959.555013;11788.01326;16099.32244;17517.06997;16852.49754;1667.493167;33241.64825
9749.523068;3977.165;10696.09208;8331.727021;9170.057559;72448.92751;4522.016129;30764.0853;64573.82091;5493.217273;35713.59391;1087.188263;13307.95501;17206.3958;20077.31555;18424.85732;1937.925944;34874.92455
10627.64649;3915.473437;11868.35742;8947.530112;9812.32735;79842.02003;4893.524772;33537.23369;69723.16439;5940.724325;40638.815;1162.866997;14983.92895;17748.173;20620.26899;18907.68811;2151.682541;37600.46282
10923.33148;3852.860697;12535.87105;9238.112624;10036.59132;81821.83784;4965.109621;35924.79131;74278.04633;6105.870148;43477.18897;1175.120405;16207.53432;17492.5553;20711.65016;18770.51071;2230.206968;43327.55893
10813.93076;3831.136812;12666.02874;9318.003533;10145.56293;83101.39838;5020.592743;38120.82317;75274.14271;6147.237013;45576.6558;1186.335126;16557.64585;17300.41325;20719.56348;18519.3223;2263.52413;46237.00715
10874.39103;3826.984178;12674.53462;9398.155143;10178.05943;82975.95558;5035.654768;38938.44929;75385.61388;6163.355153;44595.07324;1189.001891;16656.08047;17322.76447;20905.60203;18592.26328;2269.297602;47529.66879
10865.53951;3824.275672;12683.86418;9447.987845;10165.1;82754.16183;5024.977828;38708.99436;74870.35976;6192.796654;45668.95044;1185.067457;16626.40544;17313.68896;20907.41426;18518.61;2270.28103;48460.37485
10778.25066;3827.221809;12627.6476;9390.284495;10150.62977;82670.21829;5019.117068;38099.49041;73524.94602;6192.796654;45411.90763;1185.067457;16626.40544;17289.94011;20892.19017;18505.57081;2234.247773;48659.13797
10707.60576;3827.221809;12572.58491;9332.386296;10084.54525;82126.2961;5011.244203;37650.79522;73162.27116;6187.657141;45312.77307;1176.825465;16521.19616;17278.66049;20908.74995;18519.75399;2207.087453;48921.66816
10707.60576;3827.221809;12572.58491;9316.127207;10076.06901;82126.2961;5011.244203;37182.40884;72882.23931;6187.657141;45312.77307;1174.171647;16521.19616;17226.35316;20908.74995;18519.75399;2204.466992;48909.35018
10769.54281;3837.106529;12608.07011;9316.127207;10084.54525;82050.71921;5003.65272;36969.16972;72817.32701;6187.657141;45312.77307;1174.171647;16506.13541;17226.35316;20908.74995;18489.44499;2203.727546;48995.61984
10917.75579;3881.144913;12648.64688;9423.54689;10201.39172;82748.61393;5009.176015;37187.43735;72817.32701;6231.69522;45459.20159;1184.98874;16600.89942;17234.85575;20940.71938;18520.71942;2278.430772;49223.74348
11081.15337;3890.242149;12860.61357;9445.262662;10230.34104;82834.41492;5001.834217;37477.39595;73576.053;6255.702829;46371.17394;1187.454726;17006.86898;17186.98034;21106.72033;18565.21555;2314.954909;49223.74348
11101.61706;3879.86464;12860.61357;9467.057816;10243.31917;83069.39002;5001.834217;38391.55961;74517.43189;6256.157723;46919.91163;1193.628475;17004.89486;17170.54079;21106.72033;18565.21555;2317.784765;49980.80944
11064.9928;3782.944979;12834.5439;9384.990188;10205.28536;83096.77921;4988.789175;38854.42154;74371.04509;6254.469589;45953.80096;1193.804517;17119.31397;17132.50357;21104.23454;18524.30839;2324.652717;50045.83315
10758.6285;3686.349768;12466.17291;9109.331687;9851.038318;80818.34432;4850.167443;38561.81797;72890.93674;6090.572149;43991.06168;1173.745237;16880.40387;17115.52394;21156.89223;18178.53531;2299.540093;50266.95273
10305.41616;3556.718534;11948.36704;8433.349939;8978.663116;74331.35158;4456.314472;37336.01312;69492.62319;5787.088344;41830.39038;1071.622986;16114.75092;17115.19734;21013.01832;17980.58683;2274.84376;49291.39249
9958.851067;3403.744629;11492.74409;8081.11026;8447.682806;69562.48853;4186.165559;34872.31652;66412.63675;5486.43021;39055.19922;1006.588077;15451.14477;16495.49922;20439.31888;17341.91366;2180.926395;45757.21496
9546.406016;2955.628406;10880.09752;7736.88466;7977.7251;65865.983;3916.241947;33356.8414;63084.65129;5123.12333;35866.01069;951.2188742;14551.76503;15872.2249;19660.69568;16967.1816;2060.212704;43371.02984
8272.057128;2892.177232;9622.22819;7464.841245;7569.540476;61322.95446;3708.299107;29984.22496;54222.00829;4822.55666;30829.18392;914.4245516;12440.25608;15834.38657;17422.68522;16820.66975;1653.761221;40885.38035
8169.543663;2866.118922;9301.256368;7403.428091;7464.515163;59479.15794;3603.999488;28246.0515;52584.26876;4688.220955;29537.27411;908.6152563;11862.40135;15543.46306;16736.83043;16585.19705;1621.416444;37926.48489
8004.038143;2880.693494;9032.217033;7358.399867;7334.533572;58720.5011;3525.521737;27044.22053;50373.77276;4595.180641;28780.47316;902.5730482;11419.52266;15453.05647;16569.84776;16359.57095;1595.650112;35447.00413
8019.678399;2904.580312;9000.474491;7341.223814;7309.461648;58512.97628;3529.851959;26698.00828;50091.27443;4574.610781;28492.40672;893.9025091;11378.16771;15343.64679;16492.04455;16227.66318;1598.178168;34080.98746
8019.678399;3262.942084;8997.634005;7341.223814;7309.461648;58679.39288;3529.851959;26698.00828;50091.27443;4583.609016;28431.23551;898.094939;11378.16771;15347.91268;16492.04455;16232.25094;1595.029844;33790.81854
8664.704016;3878.831372;9479.89111;7723.506814;7680.632126;61937.87102;3709.506565;27332.53371;52069.09861;4811.203092;29845.35022;936.2991641;11756.02968;15544.35164;17536.54626;16545.30045;1668.139271;33671.14326
9762.257972;3977.165;10488.10171;8456.914072;8990.797756;72912.36851;4466.955813;29450.30062;56879.63442;5511.594134;35622.40377;1047.487906;13167.37888;16841.41221;20096.78955;18157.60981;1959.044641;35470.43459
10633.39869;3915.473437;11790.81259;9031.984644;9646.316341;79844.86323;4849.814861;32205.91263;65293.14611;5959.101185;40568.53055;1135.004619;14944.00832;17483.47797;20658.01876;18648.12283;2175.177092;39253.88186
10929.08369;3852.860697;12508.82942;9307.399583;9870.580314;81971.5252;4904.397753;34874.97303;71442.51836;6124.05863;43459.57905;1162.721239;16163.03556;17133.35383;20768.36303;18444.49362;2256.443866;44170.12011
10819.68297;3831.136812;12595.64774;9367.570122;10094.07462;83248.2344;4982.03794;37315.97209;72614.09558;6147.237013;45701.53546;1165.658599;16517.93465;16949.96616;20776.27405;18260.36924;2263.953755;48102.45219
10869.53475;3826.984178;12603.94801;9391.233484;10180.17554;83209.21174;5005.739439;38008.00831;72423.85081;6163.355153;45822.4806;1153.157598;16616.36927;16993.99716;20947.90414;18338.67503;2269.65597;49281.31991
10883.1584;3824.275672;12552.74325;9322.608652;10211.22719;83126.27024;5010.327393;36524.42276;72218.33832;6169.864798;45620.79151;1152.998662;16531.64143;16975.53596;20939.26914;18320.89503;2273.344241;49844.64443
10880.9858;3827.221809;12464.75111;9314.431297;10211.22719;82938.13048;5010.327393;35946.61999;72007.84388;6169.409904;45422.96152;1150.171229;16408.86643;16923.89095;20894.22463;18312.59076;2270.28103;49794.43248
10872.27795;3827.221809;12454.49071;9316.127207;10202.87595;82701.746;5011.244203;35918.0328;71962.8244;6164.270392;45320.57999;1149.427526;16283.7845;16912.61134;20910.78441;18322.03903;2247.469044;49573.3129
10872.27795;3827.221809;12418.56314;9316.127207;10202.87595;82701.746;5020.033879;35733.13484;71962.8244;6164.270392;45312.77307;1149.427526;16283.7845;16912.61134;20910.78441;18326.77395;2247.469044;49268.92887
10872.27795;3837.106529;12443.97861;9316.127207;10202.87595;82617.80246;5025.894638;35671.13953;71897.91209;6164.725286;45312.77307;1148.355203;16267.16687;16935.85296;20940.60483;18326.77395;2264.941975;49268.92887
10938.71825;3881.144913;12491.10239;9362.067434;10231.11662;82664.67039;5032.554193;35671.13953;72108.40653;6208.763365;45683.7481;1148.355203;16268.72376;16993.33665;20984.69167;18358.04839;2285.06516;49546.38773
11075.67517;3890.242149;12662.44122;9420.651214;10215.00075;82650.44627;5025.212395;36077.47293;73386.80183;6256.157723;46371.17394;1146.962349;16571.16756;16985.73906;21150.69492;18402.98994;2316.499641;49767.50731
11093.9283;3881.45795;12709.4865;9433.912691;10215.00075;82754.03963;5025.212395;37275.09809;73576.053;6256.157723;46630.26163;1146.962349;16660.29008;16985.73906;21165.10339;18402.98994;2321.632426;50272.87549
11064.9928;3784.538289;12818.90409;9335.338804;10188.9126;82878.48039;5016.229603;37704.95557;74371.04509;6254.469589;46763.95955;1148.463741;16746.76799;16936.11753;21145.9089;18349.62442;2324.790855;50266.95273
10758.6285;3687.943078;12466.17291;9039.195871;9839.122178;80715.28049;4877.854629;38231.96185;72978.75762;6090.572149;45183.44436;1136.229521;16598.35223;16929.3337;21198.5643;18058.89851;2299.678232;50386.09468
10305.41616;3558.311844;11948.36704;8354.635342;8978.663116;74269.59149;4463.346603;37380.74309;70284.4106;5787.088344;41899.49492;1041.4813;15900.43446;16894.84714;21050.7681;17824.21268;2287.038683;49410.52957
9958.851067;3405.33794;11492.74409;8002.395664;8447.682806;69802.91377;4193.562463;34872.31652;67782.79931;5486.241832;39067.31325;985.9367477;15269.62687;16321.36587;20477.06865;17287.03132;2193.121318;45876.35691
9546.406016;2955.628406;10880.09752;7668.865124;7977.7251;65861.70598;3922.875899;33294.98449;64902.02794;5123.12333;35722.0795;939.1082193;14294.81191;15758.52196;19675.10415;16733.17863;2058.331898;43371.02984
8272.057128;2892.177232;9606.332931;7335.631369;7582.424612;61233.01088;3717.551333;29984.22496;55106.32564;4808.643634;31126.26159;900.6857035;12455.0246;15699.61508;17422.68522;16698.17591;1649.271206;40885.38035
8169.543663;2885.020785;9281.03901;7346.272755;7477.399298;59336.74965;3612.543137;28288.00963;55302.87831;4674.307929;29736.68767;886.8302256;11877.16987;15269.71624;16736.83043;16352.38614;1610.399968;37662.60308
8004.038143;2899.595357;9029.376547;7355.947112;7455.392776;58293.86686;3546.472317;27078.6628;53312.4978;4594.992566;28868.62924;880.181693;11419.52266;15191.60648;16555.43814;16155.25004;1578.448875;35327.32885
8019.678399;2923.482175;8996.152391;7341.223814;7430.320851;58086.34205;3529.851959;26698.00828;53311.0249;4574.422705;28675.6941;885.4023489;11378.16771;15254.11509;16492.04455;16134.68756;1570.409456;33961.31218
8019.678399;3281.843947;9000.474491;7313.676997;7430.320851;58022.04833;3513.0992;26707.45213;53311.0249;4583.42094;28637.51117;891.3149234;11279.80127;15258.38098;16492.04455;16139.27531;1573.504649;33671.14326
8664.704016;3902.298158;9482.731596;7665.968545;7801.491329;60845.81072;3692.753806;27512.35318;55437.06913;4811.015017;30080.62681;936.2229907;11657.66324;15437.84122;17536.54626;16510.53124;1657.017993;33675.74849
9762.257972;3981.729718;10542.92888;8407.552256;9111.655975;70675.17219;4377.848669;29554.01379;61276.5948;5511.405756;35494.17291;1047.411848;12986.57448;16839.58579;20096.78955;18122.83863;1964.390572;35497.16006
10633.39869;3920.038155;11841.31704;9002.090615;9767.17456;78511.13531;4778.01105;32348.46225;66591.91703;5958.912807;40659.68964;1135.004619;14908.77784;17491.50981;20643.6103;18648.12283;2187.634124;39253.88186
10929.08369;3859.018726;12508.82942;9308.951161;9991.438533;81633.70622;4891.333693;35506.07884;72784.30059;6124.247009;43367.76791;1165.771876;16127.80508;17102.57118;20753.95456;18444.49362;2256.954123;44008.45704
10819.68297;3835.626124;12666.02874;9367.570122;10094.07462;82888.77781;4967.508933;38147.28824;73291.3121;6147.237013;45372.11896;1168.709236;16517.93465;16919.88415;20761.86559;18260.36924;2264.245449;47940.78425
10869.53475;3831.47349;12658.89481;9314.507071;10180.17554;82916.42769;4974.519119;38362.18815;73472.55856;6163.355153;45421.08076;1171.132222;16616.36927;16975.78775;20935.42245;18338.67503;2264.067932;49190.59843
10876.12952;3828.764984;12643.81451;9292.821971;10182.90876;82754.16183;4979.107072;37977.21441;73116.50998;6169.864798;45422.96152;1169.077504;16552.70407;16947.13257;20928.40952;18320.89503;2249.236923;49725.50248
10883.1584;3831.711121;12627.6476;9238.218168;10182.90876;82415.82147;4979.107072;36921.54105;72770.82413;6169.409904;45340.93564;1161.6703;16531.64143;16880.46025;20894.22463;18307.85584;2243.628258;49510.12057
10872.27795;3831.711121;12619.63019;9224.023037;10174.55752;82126.2961;4977.700159;36074.34356;72167.77012;6187.657141;45312.77307;1154.15213;16521.19616;16935.85296;20910.78441;18322.03903;2232.479895;49141.76977
10872.27795;3831.711121;12572.58491;9234.5891;10174.55752;82126.2961;4977.700159;35918.0328;71962.8244;6187.657141;45312.77307;1152.25496;16477.28834;16964.25635;20910.78441;18322.03903;2215.989975;48909.35018
10872.27795;3841.595841;12561.02483;9211.414665;10174.55752;82050.71921;4975.969435;35671.13953;71897.91209;6187.657141;45312.77307;1151.182636;16506.13541;16982.46575;20910.78441;18322.03903;2232.479895;48995.61984
10938.71825;3885.634225;12561.02483;9229.212703;10219.20048;82050.71921;4986.639548;35823.35213;71897.91209;6231.69522;45459.20159;1151.182636;16506.13541;17011.54606;20942.38956;18373.00078;2236.999287;49114.84459
11081.15337;3894.731461;12662.44122;9296.893058;10215.00075;81952.55155;4980.763183;36077.47293;72297.05595;6279.089579;46100.92147;1152.351939;16748.74211;17003.94847;21127.35361;18417.4969;2277.814254;49223.74348
11093.9283;3881.490966;12695.11646;9314.523309;10226.91689;82056.14491;4980.170182;37275.09809;73230.36716;6279.089579;46432.43164;1156.589218;16746.76799;17003.94847;21127.35361;18417.4969;2279.48754;49980.80944
11064.9928;3784.571305;12636.37155;9238.136078;10200.82874;82056.14491;4980.170182;38100.56301;73240.41503;6277.401444;46478.1376;1153.815186;16746.76799;16986.3576;21108.15912;18364.13138;2295.321354;49974.88668
10758.6285;3687.976094;12354.63694;8979.763234;9851.038318;80402.60222;4850.167443;38561.81797;72259.68432;6113.504005;45008.56494;1132.620009;16521.08414;16967.50047;21160.81452;18073.85091;2260.204852;50205.8207
10305.41616;3558.34486;11772.61827;8316.767829;8990.579256;73909.76015;4456.314472;37336.01312;69492.62319;5810.020199;41965.11739;1033.769864;15734.79227;16928.61116;21013.01832;17842.03389;2249.508615;49230.26046
9958.851067;3403.301568;11269.64599;7961.29239;8459.598946;69408.42639;4186.165559;35161.22944;66541.65669;5509.362065;39035.37585;977.7335946;14950.33003;16361.97576;20439.31888;17331.80019;2152.729517;46125.48783
9546.406016;2965.810878;10628.14098;7651.061674;7985.330288;65088.64579;3916.241947;33512.42557;63469.26213;5146.055185;35745.87951;927.2314596;13921.14899;15818.10028;19637.35437;16779.18961;2026.80845;43559.64244
8272.057128;2896.741542;9574.184161;7220.687887;7572.894259;60863.49719;3708.299107;30121.82295;54222.00829;4822.102069;30873.57912;893.1034392;12430.32462;15764.84599;17321.89811;16719.89219;1647.804711;40762.68524
8169.543663;2889.585096;9213.007529;7248.916225;7430.484235;59043.92079;3600.150835;28574.07767;52584.26876;4687.766364;29409.11422;885.1158026;11791.65466;15453.1769;16576.3452;16419.21961;1603.378668;37827.17883
8004.038143;2904.159668;8971.885206;7186.699769;7391.207823;57926.04362;3521.67284;27512.6146;50373.77276;4608.639076;28421.42807;876.132883;11301.56849;15362.76666;16319.27924;16248.22566;1571.449973;35180.5019
8019.678399;2923.482175;8940.142664;7180.463239;7370.156994;57718.5188;3509.250303;27168.0593;50091.27443;4573.214602;28675.6941;877.3029952;11260.21354;15343.64679;16255.09065;16227.66318;1570.409456;33601.03211
8019.678399;3281.843947;8940.142664;7171.976471;7377.411794;57718.5188;3509.250303;27333.08539;50091.27443;4597.067451;28675.6941;882.5813303;11260.21354;15373.07377;16266.49668;16232.25094;1573.504649;33310.86319
8664.704016;3897.733439;9396.003622;7550.58981;7793.236546;60282.2998;3688.904909;28118.4202;51989.74424;4824.661528;29845.35022;925.92605;11603.68597;15569.51273;17379.01192;16545.30045;1656.001124;33310.86319
9762.257972;3977.165;10315.30183;8387.828277;9137.806129;68949.66159;4348.052331;30153.55489;56713.60319;5525.052569;35594.31217;1029.769197;12714.0606;16816.02487;20075.5606;18157.60981;1964.390572;34944.13949
10633.39869;3915.473437;11686.61117;8989.680701;9812.32735;77120.26648;4770.146475;32704.81804;64883.61851;5972.55962;40568.53055;1118.408284;14735.55414;17443.21475;20733.89863;18648.12283;2187.634124;37750.2682
10929.08369;3854.454008;11921.23071;9234.543094;10036.59132;80645.99286;4883.469118;35785.91889;69059.15145;6147.178864;43465.46085;1147.465742;15810.93693;17110.70885;20776.88119;18444.49362;2256.954123;43280.89772
10819.68297;3832.730122;12068.97213;9290.276301;10141.2569;81930.08296;4956.080989;38147.28824;70224.26333;6170.168868;45592.7487;1145.343981;16167.30524;16949.96616;20784.7945;18271.14203;2261.182238;46237.00715
10869.53475;3828.577488;12019.64649;9275.88993;10208.49397;82017.26074;4963.506666;38601.99613;70371.23089;6186.287009;45822.4806;1138.055372;16163.60702;17037.56835;20911.58169;18359.65744;2246.595002;47680.94755
10880.9858;3825.868983;11938.554;9238.218168;10169.93949;81717.60088;4968.094619;37977.21441;70423.61835;6190.823226;45468.66748;1131.819552;15890.6824;17039.26522;20945.09988;18351.9909;2239.872897;48590.20796
10880.9858;3828.815119;11783.44813;9233.978392;10165.1;81304.33537;4968.094619;37400.56882;69930.0833;6195.335821;45340.93564;1131.758058;15826.00254;17039.26522;20930.84263;18338.95171;2234.247773;48529.30485
10851.31549;3828.815119;11775.43072;9219.783261;10142.27853;80794.78408;4964.956982;36539.31224;69830.82212;6191.979541;45312.77307;1123.666796;15731.92851;17027.98561;20947.4024;18353.1349;2207.087453;48659.13797
10856.83166;3828.815119;11798.76769;9219.783261;10084.54525;80794.78408;4964.956982;36257.6999;69830.82212;6180.650808;45312.77307;1120.534206;15731.92851;17027.98561;20947.4024;18353.1349;2203.727546;48547.56507
10851.31549;3838.69984;12000.38053;9211.414665;10084.54525;80994.20701;4964.956982;35994.24866;69765.90981;6190.196309;45257.09998;1105.487232;15705.11886;17022.9242;20970.26717;18353.1349;2203.106653;48677.39818
10917.75579;3882.738223;12000.38053;9211.414665;10135.94892;81176.34266;4974.89072;35918.0328;69765.90981;6234.234387;45459.20159;1101.868357;15717.70384;17052.00451;21002.2366;18384.40934;2201.259809;48737.39534
11063.92138;3891.83546;12083.32596;9224.491217;10121.13125;81065.20545;4969.335239;36166.6676;70231.66629;6275.068221;46100.92147;1098.640983;15912.79703;17043.79385;21168.23755;18428.90546;2233.320392;48864.16479
11111.69395;3879.86464;12128.55443;9213.169211;10112.2062;80711.66336;4968.421355;37485.47695;70612.86253;6284.900226;46432.43164;1096.53922;15881.30373;17117.47808;21186.63705;18508.14921;2234.74032;49196.2046
10990.70261;3782.944979;12102.48476;9148.742659;10057.66676;79991.99253;4968.742238;38100.56301;70466.47573;6283.212091;46432.43164;1109.086341;15913.29706;17079.44086;21167.44256;18467.24206;2232.593447;49442.12574
10591.30547;3686.349768;11930.46183;8998.691578;9746.846159;78788.80724;4845.637522;38561.81797;69274.77478;6119.314652;44962.85897;1095.828576;15931.5008;17115.52394;21146.74055;18235.60164;2177.222706;49190.28184
10116.77558;3556.718534;11614.98406;8368.888206;8926.758471;74253.57509;4459.649126;37274.64061;66600.09666;5815.830846;41965.11739;1032.404521;15392.8126;17115.19734;21017.90286;18037.65317;2129.554788;48852.66996
9770.210488;3403.744629;11048.83324;7931.77092;8400.003484;69212.86499;4186.165559;34817.11048;63376.4383;5516.955944;39021.40324;971.002011;14612.78238;16548.56193;20412.74259;17527.41947;2030.38796;46084.4474
9229.292636;2905.979401;10492.27365;7470.842783;7904.940882;65050.72293;3922.875899;33294.98449;60325.92373;5130.977062;35742.95635;922.7367633;13714.83452;16057.95352;19470.34535;17023.88492;1915.160213;43636.26326
8004.00325;2807.82899;9224.166982;6756.461294;7102.879959;58444.55627;3529.784417;29636.18276;51972.17796;4757.88724;29240.1033;862.4347224;12058.63826;15845.73004;17298.16389;16390.57361;1626.719454;40862.14229
7835.332733;2805.22055;8842.075176;6774.855607;6921.259959;56827.91403;3403.214353;28028.01262;50354.06886;4573.434175;27863.44406;849.4581868;11438.24915;15596.65897;16427.08616;16083.01449;1582.069431;37037.1797
7547.403723;2821.292035;8479.186401;6620.936858;6815.976776;55522.96023;3371.101605;26599.81187;47848.07388;4457.263632;26696.28749;833.9642861;10799.03695;15579.57534;15992.15729;15952.7246;1526.632746;34673.1343
7461.322791;2836.210826;8339.035605;6542.52085;6788.938349;54716.32344;3375.791968;26208.2334;46956.83988;4386.844138;26150.97641;829.3876368;10622.2238;15583.09132;15772.33707;15956.50783;1503.120589;32504.85897
7461.322791;2945.301235;8339.035605;6535.048922;6788.938349;54716.32344;3376.624413;26086.48985;46956.83988;4386.844138;26042.08763;831.3499992;10622.2238;15625.93268;15678.01762;15961.09559;1503.120589;31565.38324
7674.157019;3129.100337;8482.757726;6510.174517;6827.981004;54912.78912;3407.066907;26354.5448;47108.2786;4405.395748;26441.08995;835.0163236;10618.68468;15596.12984;15916.12965;15984.15798;1504.792312;31565.38324
7773.860061;3312.778789;8561.33994;6399.683703;6991.487626;55705.34435;3538.54459;26665.24026;48031.75185;4612.448433;28282.39616;838.6681415;10916.51058;15293.7616;16428.67386;15867.17416;1574.627986;32196.45419
8211.118625;3475.855481;8840.958669;6727.264123;7458.591049;59212.55329;3879.228165;27392.97203;48882.32208;4906.518481;31010.66818;872.7161741;11384.07544;15329.40404;17339.67444;16439.84096;1696.10196;33161.61794
8816.659779;3517.518368;9434.391618;7223.219124;8019.114173;63996.22296;4118.76829;29448.0747;53443.00113;5234.827918;34244.85738;926.8587992;12342.9741;15769.43483;18479.93668;16986.79631;1800.39251;34797.58773
9005.705732;3543.858737;10053.78707;7515.732087;8414.540643;68204.45088;4301.243308;31449.87047;57057.10944;5404.972121;37123.79406;966.0904413;13111.30087;15896.56858;19228.18273;17202.15393;1858.761664;36825.03192
9117.087139;3537.884129;10222.81687;7627.928735;8531.088894;70418.52688;4437.325281;32530.919;58368.34923;5519.330357;38877.38333;975.5802785;13428.59437;16146.77272;19638.38077;17393.12855;1892.510951;39332.17089
9012.403128;3535.175623;10304.01029;7700.617437;8432.592507;70265.23868;4453.686933;32929.7596;58822.94179;5485.321141;38248.06581;974.8621211;13560.2261;16152.41617;19749.55668;17376.15699;1881.270912;41217.75137
8925.305168;3538.12176;10277.28081;7700.617437;8399.863723;69751.28002;4453.686933;32424.86265;57720.70255;5485.321141;37997.37056;974.8621211;13560.2261;16149.3162;19734.3326;17363.1178;1854.319154;41646.04088
8866.105156;3544.93521;10223.27668;7703.673684;8366.569987;69390.58513;4454.603743;32084.32863;57675.68307;5469.951668;37469.88898;974.1184185;13499.34593;16138.03658;19755.59133;17377.30099;1852.978608;41554.21376
8886.31639;3542.259721;10171.4956;7678.744704;8369.940994;69292.75963;4459.554519;31503.98277;57384.92113;5432.82967;37377.72298;972.8150317;13455.58178;16159.65979;19592.99031;17418.07863;1846.425895;41421.16112
8867.81799;3586.415493;10162.47757;7672.216351;8395.304744;69655.17347;4459.554519;31407.45293;57384.92113;5455.67188;37382.15429;974.3268263;13443.83288;16159.65979;19592.99031;17418.07863;1846.425895;41289.85706
9013.019912;3658.961866;10256.35816;7685.318161;8531.648924;70697.70594;4547.86238;31471.18016;57530.71318;5517.360564;37535.51589;980.0273519;13443.83288;16365.96066;19762.92501;17605.34851;1855.038598;41254.60788
9538.600255;3681.26169;10467.21332;7809.088044;8785.891728;72507.16822;4615.51616;32918.21477;59425.54798;5677.551619;39568.66827;1002.922619;13960.34394;16527.70688;20030.8735;17842.65396;1925.323899;41643.83446
9567.887764;3674.85258;10583.87325;7873.680578;8894.733415;72918.37262;4625.387965;34974.63608;60272.38875;5711.573554;40077.3955;1013.183959;14188.26004;16479.00676;20176.52069;17819.60922;1975.535394;43533.37481
9555.473054;3649.038015;10577.15677;7863.633212;8868.14626;72918.37262;4606.119829;35460.37623;60227.96401;5712.015728;40226.26369;1012.450081;14188.26004;16450.31691;20406.02292;17788.75471;1969.907144;44213.66895
9224.399412;3618.386456;10440.02777;7739.0704;8720.834743;71699.04059;4461.350102;35296.2728;59237.38136;5633.176155;39890.95652;998.6060465;14014.95679;16454.8948;20475.47866;17672.45767;1933.956812;44337.26758
9094.376954;3376.310465;10414.83598;7587.21967;8437.897536;69325.96555;4251.97694;34503.9046;58995.73573;5532.697329;38611.85937;978.0998976;13955.8827;16484.31996;20437.69452;17637.00755;1922.577801;43703.3424
8958.675153;3310.310564;10283.36365;7324.786112;7855.478617;64709.96707;3934.165834;33682.72622;58674.18296;5231.138493;35534.31644;920.2011928;13632.33568;16056.18185;19565.36014;17175.51826;1898.444647;42292.1233
8573.979754;2883.722985;9762.042539;7062.602431;7433.449736;61030.47591;3687.521891;32607.16562;57032.92038;4966.488442;33350.84539;870.9225146;12878.43569;15886.16112;19001.64857;17063.52249;1797.463895;40567.69447
7955.63391;2785.572575;9301.821475;6779.158078;7101.122606;58806.38355;3542.314729;29704.71168;53338.98541;4710.832992;29421.74724;865.7325476;12057.38495;15876.71704;17455.58025;16478.30707;1634.984624;38186.9012
7818.36911;2782.964135;8914.497292;6777.170795;6921.539974;56905.19764;3432.617633;28177.35727;51720.87631;4551.52689;28137.41147;852.2706519;11429.63594;15676.28771;16457.22045;16200.36133;1586.421412;37294.26446
7547.403723;2799.03562;8562.606602;6625.82974;6818.502816;55604.69602;3411.147689;26992.28802;48995.11919;4438.49669;26764.38289;840.1175756;10810.49445;15686.82106;16143.04527;16134.31767;1535.486931;35112.67754
7478.286414;2816.175018;8446.839501;6557.206712;6811.822317;54931.58354;3384.640895;26610.35331;48143.64983;4361.358578;26153.81529;838.7815926;10747.45752;15690.33887;15900.28354;16138.1009;1526.467105;32973.25131
7478.286414;2944.399826;8446.839501;6557.206712;6811.822317;54931.58354;3384.640895;26488.60975;48223.0042;4368.077195;26127.80627;840.4998878;10747.45752;15770.95471;15900.28354;16142.68866;1532.478621;31942.06292
7745.503373;3128.198929;8567.807202;6532.332308;6850.864973;55128.04922;3407.066907;26756.6647;48374.44293;4386.628805;26526.80859;844.1662122;10765.28218;15727.41636;16172.70303;16117.75329;1532.181613;31942.06292
7940.566822;3312.778789;8645.264811;6426.843978;7078.530464;56107.32262;3538.54459;27099.14978;49356.55206;4531.327729;28216.76925;842.4814957;11133.82149;15293.98876;16837.70575;15909.48236;1619.942032;32573.13387
